dateday,year,month,time,holiday,weekday,workingday,weather_condition_hourly,apparent_temperature_hourly,total_rentals_hourly,weather_condition_daily,apparent_temperature_daily,total_rentals_daily,time_category,weekday_time_category,temperature_category,peak_category
2011-01-07,2011,Jan,01:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.077,7,Misty/Cloudy,8.562399,1510,Night,Friday Night,Cold,Off-Peak
2011-01-07,2011,Jan,02:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.077,1,Misty/Cloudy,8.562399,1510,Night,Friday Night,Cold,Off-Peak
2011-01-07,2011,Jan,04:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.696100000000001,1,Misty/Cloudy,8.562399,1510,Night,Friday Night,Cold,Off-Peak
2011-01-07,2011,Jan,05:00,No Holiday,Friday,Working Day,Light Rain/Snow,11.1807,5,Misty/Cloudy,8.562399,1510,Morning,Friday Morning,Moderate,Off-Peak
2011-01-07,2011,Jan,06:00,No Holiday,Friday,Working Day,Misty/Cloudy,10.5616,34,Misty/Cloudy,8.562399,1510,Morning,Friday Morning,Moderate,Off-Peak
2011-01-07,2011,Jan,07:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,8.696100000000001,84,Misty/Cloudy,8.562399,1510,Morning,Friday Morning,Cold,Peak
2011-01-07,2011,Jan,08:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,8.077,210,Misty/Cloudy,8.562399,1510,Morning,Friday Morning,Cold,Peak
2011-01-07,2011,Jan,09:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,7.453799999999999,134,Misty/Cloudy,8.562399,1510,Morning,Friday Morning,Cold,Peak
2011-01-07,2011,Jan,10:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,8.077,63,Misty/Cloudy,8.562399,1510,Morning,Friday Morning,Cold,Off-Peak
2011-01-07,2011,Jan,11:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.077,67,Misty/Cloudy,8.562399,1510,Morning,Friday Morning,Cold,Off-Peak
2011-01-07,2011,Jan,12:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.077,59,Misty/Cloudy,8.562399,1510,Afternoon,Friday Afternoon,Cold,Off-Peak
2011-01-07,2011,Jan,13:00,No Holiday,Friday,Working Day,Misty/Cloudy,7.453799999999999,73,Misty/Cloudy,8.562399,1510,Afternoon,Friday Afternoon,Cold,Off-Peak
2011-01-07,2011,Jan,14:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.077,50,Misty/Cloudy,8.562399,1510,Afternoon,Friday Afternoon,Cold,Off-Peak
2011-01-07,2011,Jan,15:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.696100000000001,72,Misty/Cloudy,8.562399,1510,Afternoon,Friday Afternoon,Cold,Off-Peak
2011-01-07,2011,Jan,16:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.696100000000001,87,Misty/Cloudy,8.562399,1510,Afternoon,Friday Afternoon,Cold,Off-Peak
2011-01-07,2011,Jan,17:00,No Holiday,Friday,Working Day,Misty/Cloudy,10.5616,187,Misty/Cloudy,8.562399,1510,Evening,Friday Evening,Moderate,Peak
2011-01-07,2011,Jan,18:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,9.3193,123,Misty/Cloudy,8.562399,1510,Evening,Friday Evening,Cold,Peak
2011-01-07,2011,Jan,19:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,8.077,95,Misty/Cloudy,8.562399,1510,Evening,Friday Evening,Cold,Peak
2011-01-07,2011,Jan,20:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,8.696100000000001,51,Misty/Cloudy,8.562399,1510,Evening,Friday Evening,Cold,Off-Peak
2011-01-07,2011,Jan,21:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,8.077,39,Misty/Cloudy,8.562399,1510,Night,Friday Night,Cold,Off-Peak
2011-01-07,2011,Jan,22:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.077,36,Misty/Cloudy,8.562399,1510,Night,Friday Night,Cold,Off-Peak
2011-01-07,2011,Jan,23:00,No Holiday,Friday,Working Day,Misty/Cloudy,8.077,15,Misty/Cloudy,8.562399,1510,Night,Friday Night,Cold,Off-Peak
2011-01-08,2011,Jan,00:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,8.077,25,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-08,2011,Jan,01:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,8.696100000000001,16,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-08,2011,Jan,02:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,9.9384,16,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-08,2011,Jan,03:00,No Holiday,Saturday,Non-Working Day,Light Rain/Snow,8.077,7,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-08,2011,Jan,04:00,No Holiday,Saturday,Non-Working Day,Light Rain/Snow,8.077,1,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-08,2011,Jan,05:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,6.8347,5,Misty/Cloudy,6.652414,959,Morning,Saturday Morning,Cold,Off-Peak
2011-01-08,2011,Jan,06:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,6.8347,2,Misty/Cloudy,6.652414,959,Morning,Saturday Morning,Cold,Off-Peak
2011-01-08,2011,Jan,07:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,7.453799999999999,9,Misty/Cloudy,6.652414,959,Morning,Saturday Morning,Cold,Peak
2011-01-08,2011,Jan,08:00,No Holiday,Saturday,Non-Working Day,Light Rain/Snow,7.453799999999999,15,Misty/Cloudy,6.652414,959,Morning,Saturday Morning,Cold,Peak
2011-01-08,2011,Jan,09:00,No Holiday,Saturday,Non-Working Day,Light Rain/Snow,7.453799999999999,20,Misty/Cloudy,6.652414,959,Morning,Saturday Morning,Cold,Peak
2011-01-08,2011,Jan,10:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,8.077,61,Misty/Cloudy,6.652414,959,Morning,Saturday Morning,Cold,Off-Peak
2011-01-08,2011,Jan,11:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,7.453799999999999,62,Misty/Cloudy,6.652414,959,Morning,Saturday Morning,Cold,Off-Peak
2011-01-08,2011,Jan,12:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,7.453799999999999,98,Misty/Cloudy,6.652414,959,Afternoon,Saturday Afternoon,Cold,Off-Peak
2011-01-08,2011,Jan,13:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,7.453799999999999,102,Misty/Cloudy,6.652414,959,Afternoon,Saturday Afternoon,Cold,Off-Peak
2011-01-08,2011,Jan,14:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,6.8347,95,Misty/Cloudy,6.652414,959,Afternoon,Saturday Afternoon,Cold,Off-Peak
2011-01-08,2011,Jan,15:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,6.8347,74,Misty/Cloudy,6.652414,959,Afternoon,Saturday Afternoon,Cold,Off-Peak
2011-01-08,2011,Jan,16:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,5.5924,76,Misty/Cloudy,6.652414,959,Afternoon,Saturday Afternoon,Cold,Off-Peak
2011-01-08,2011,Jan,17:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,4.9692,69,Misty/Cloudy,6.652414,959,Evening,Saturday Evening,Cold,Peak
2011-01-08,2011,Jan,18:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,4.9692,55,Misty/Cloudy,6.652414,959,Evening,Saturday Evening,Cold,Peak
2011-01-08,2011,Jan,19:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,4.9692,30,Misty/Cloudy,6.652414,959,Evening,Saturday Evening,Cold,Peak
2011-01-08,2011,Jan,20:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,4.9692,28,Misty/Cloudy,6.652414,959,Evening,Saturday Evening,Cold,Off-Peak
2011-01-08,2011,Jan,21:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,4.3501,37,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-08,2011,Jan,22:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,4.3501,34,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-08,2011,Jan,23:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,2.4846,22,Misty/Cloudy,6.652414,959,Night,Saturday Night,Cold,Off-Peak
2011-01-09,2011,Jan,00:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.1078,25,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-09,2011,Jan,01:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,2.4846,12,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-09,2011,Jan,02:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,2.4846,11,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-09,2011,Jan,03:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.1078,4,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-09,2011,Jan,04:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.7268999999999997,1,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-09,2011,Jan,05:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.7268999999999997,1,Clear/Partly Cloudy,4.763175,822,Morning,Sunday Morning,Cold,Off-Peak
2011-01-09,2011,Jan,06:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.7268999999999997,1,Clear/Partly Cloudy,4.763175,822,Morning,Sunday Morning,Cold,Off-Peak
2011-01-09,2011,Jan,07:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.7268999999999997,6,Clear/Partly Cloudy,4.763175,822,Morning,Sunday Morning,Cold,Peak
2011-01-09,2011,Jan,08:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.7268999999999997,10,Clear/Partly Cloudy,4.763175,822,Morning,Sunday Morning,Cold,Peak
2011-01-09,2011,Jan,09:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,3.1078,19,Clear/Partly Cloudy,4.763175,822,Morning,Sunday Morning,Cold,Peak
2011-01-09,2011,Jan,10:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,4.3501,49,Clear/Partly Cloudy,4.763175,822,Morning,Sunday Morning,Cold,Off-Peak
2011-01-09,2011,Jan,11:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,4.9692,49,Clear/Partly Cloudy,4.763175,822,Morning,Sunday Morning,Cold,Off-Peak
2011-01-09,2011,Jan,12:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,5.5924,83,Clear/Partly Cloudy,4.763175,822,Afternoon,Sunday Afternoon,Cold,Off-Peak
2011-01-09,2011,Jan,13:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,6.8347,75,Clear/Partly Cloudy,4.763175,822,Afternoon,Sunday Afternoon,Cold,Off-Peak
2011-01-09,2011,Jan,14:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,7.453799999999999,72,Clear/Partly Cloudy,4.763175,822,Afternoon,Sunday Afternoon,Cold,Off-Peak
2011-01-09,2011,Jan,15:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,8.077,82,Clear/Partly Cloudy,4.763175,822,Afternoon,Sunday Afternoon,Cold,Off-Peak
2011-01-09,2011,Jan,16:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,6.8347,92,Clear/Partly Cloudy,4.763175,822,Afternoon,Sunday Afternoon,Cold,Off-Peak
2011-01-09,2011,Jan,17:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,6.2115,62,Clear/Partly Cloudy,4.763175,822,Evening,Sunday Evening,Cold,Peak
2011-01-09,2011,Jan,18:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,5.5924,48,Clear/Partly Cloudy,4.763175,822,Evening,Sunday Evening,Cold,Peak
2011-01-09,2011,Jan,19:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,5.5924,41,Clear/Partly Cloudy,4.763175,822,Evening,Sunday Evening,Cold,Peak
2011-01-09,2011,Jan,20:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,4.9692,38,Clear/Partly Cloudy,4.763175,822,Evening,Sunday Evening,Cold,Off-Peak
2011-01-09,2011,Jan,21:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,4.3501,20,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-09,2011,Jan,22:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,4.9692,15,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-09,2011,Jan,23:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,5.5924,6,Clear/Partly Cloudy,4.763175,822,Night,Sunday Night,Cold,Off-Peak
2011-01-10,2011,Jan,00:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.9692,5,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-10,2011,Jan,01:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.9692,1,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-10,2011,Jan,02:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.9692,3,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-10,2011,Jan,03:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.9692,1,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-10,2011,Jan,04:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.9692,3,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-10,2011,Jan,05:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.3501,3,Clear/Partly Cloudy,6.186408,1321,Morning,Monday Morning,Cold,Off-Peak
2011-01-10,2011,Jan,06:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.9692,31,Clear/Partly Cloudy,6.186408,1321,Morning,Monday Morning,Cold,Off-Peak
2011-01-10,2011,Jan,07:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,4.9692,77,Clear/Partly Cloudy,6.186408,1321,Morning,Monday Morning,Cold,Peak
2011-01-10,2011,Jan,08:00,No Holiday,Monday,Working Day,Misty/Cloudy,4.9692,188,Clear/Partly Cloudy,6.186408,1321,Morning,Monday Morning,Cold,Peak
2011-01-10,2011,Jan,09:00,No Holiday,Monday,Working Day,Misty/Cloudy,4.9692,94,Clear/Partly Cloudy,6.186408,1321,Morning,Monday Morning,Cold,Peak
2011-01-10,2011,Jan,10:00,No Holiday,Monday,Working Day,Misty/Cloudy,4.9692,31,Clear/Partly Cloudy,6.186408,1321,Morning,Monday Morning,Cold,Off-Peak
2011-01-10,2011,Jan,11:00,No Holiday,Monday,Working Day,Misty/Cloudy,5.5924,30,Clear/Partly Cloudy,6.186408,1321,Morning,Monday Morning,Cold,Off-Peak
2011-01-10,2011,Jan,12:00,No Holiday,Monday,Working Day,Misty/Cloudy,7.453799999999999,52,Clear/Partly Cloudy,6.186408,1321,Afternoon,Monday Afternoon,Cold,Off-Peak
2011-01-10,2011,Jan,13:00,No Holiday,Monday,Working Day,Misty/Cloudy,7.453799999999999,54,Clear/Partly Cloudy,6.186408,1321,Afternoon,Monday Afternoon,Cold,Off-Peak
2011-01-10,2011,Jan,14:00,No Holiday,Monday,Working Day,Misty/Cloudy,8.077,47,Clear/Partly Cloudy,6.186408,1321,Afternoon,Monday Afternoon,Cold,Off-Peak
2011-01-10,2011,Jan,15:00,No Holiday,Monday,Working Day,Misty/Cloudy,8.077,45,Clear/Partly Cloudy,6.186408,1321,Afternoon,Monday Afternoon,Cold,Off-Peak
2011-01-10,2011,Jan,16:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.696100000000001,74,Clear/Partly Cloudy,6.186408,1321,Afternoon,Monday Afternoon,Cold,Off-Peak
2011-01-10,2011,Jan,17:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,9.3193,178,Clear/Partly Cloudy,6.186408,1321,Evening,Monday Evening,Cold,Peak
2011-01-10,2011,Jan,18:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.077,155,Clear/Partly Cloudy,6.186408,1321,Evening,Monday Evening,Cold,Peak
2011-01-10,2011,Jan,19:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,6.8347,95,Clear/Partly Cloudy,6.186408,1321,Evening,Monday Evening,Cold,Peak
2011-01-10,2011,Jan,20:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,6.8347,74,Clear/Partly Cloudy,6.186408,1321,Evening,Monday Evening,Cold,Off-Peak
2011-01-10,2011,Jan,21:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,5.5924,38,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-10,2011,Jan,22:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,6.2115,24,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-10,2011,Jan,23:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,6.2115,18,Clear/Partly Cloudy,6.186408,1321,Night,Monday Night,Cold,Off-Peak
2011-01-11,2011,Jan,00:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,6.8347,12,Misty/Cloudy,7.8500239999999994,1263,Night,Tuesday Night,Cold,Off-Peak
2011-01-11,2011,Jan,01:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,6.2115,3,Misty/Cloudy,7.8500239999999994,1263,Night,Tuesday Night,Cold,Off-Peak
2011-01-11,2011,Jan,02:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,6.2115,3,Misty/Cloudy,7.8500239999999994,1263,Night,Tuesday Night,Cold,Off-Peak
2011-01-11,2011,Jan,05:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,7.453799999999999,6,Misty/Cloudy,7.8500239999999994,1263,Morning,Tuesday Morning,Cold,Off-Peak
2011-01-11,2011,Jan,06:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,7.453799999999999,27,Misty/Cloudy,7.8500239999999994,1263,Morning,Tuesday Morning,Cold,Off-Peak
2011-01-11,2011,Jan,07:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,9.3193,99,Misty/Cloudy,7.8500239999999994,1263,Morning,Tuesday Morning,Cold,Peak
2011-01-11,2011,Jan,08:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,8.696100000000001,217,Misty/Cloudy,7.8500239999999994,1263,Morning,Tuesday Morning,Cold,Peak
2011-01-11,2011,Jan,09:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,8.077,130,Misty/Cloudy,7.8500239999999994,1263,Morning,Tuesday Morning,Cold,Peak
2011-01-11,2011,Jan,10:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,8.696100000000001,54,Misty/Cloudy,7.8500239999999994,1263,Morning,Tuesday Morning,Cold,Off-Peak
2011-01-11,2011,Jan,11:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,8.696100000000001,35,Misty/Cloudy,7.8500239999999994,1263,Morning,Tuesday Morning,Cold,Off-Peak
2011-01-11,2011,Jan,12:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,9.3193,57,Misty/Cloudy,7.8500239999999994,1263,Afternoon,Tuesday Afternoon,Cold,Off-Peak
2011-01-11,2011,Jan,13:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,9.3193,52,Misty/Cloudy,7.8500239999999994,1263,Afternoon,Tuesday Afternoon,Cold,Off-Peak
2011-01-11,2011,Jan,14:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,9.3193,63,Misty/Cloudy,7.8500239999999994,1263,Afternoon,Tuesday Afternoon,Cold,Off-Peak
2011-01-11,2011,Jan,15:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,8.077,47,Misty/Cloudy,7.8500239999999994,1263,Afternoon,Tuesday Afternoon,Cold,Off-Peak
2011-01-11,2011,Jan,16:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,6.2115,76,Misty/Cloudy,7.8500239999999994,1263,Afternoon,Tuesday Afternoon,Cold,Off-Peak
2011-01-11,2011,Jan,17:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,6.2115,136,Misty/Cloudy,7.8500239999999994,1263,Evening,Tuesday Evening,Cold,Peak
2011-01-11,2011,Jan,18:00,No Holiday,Tuesday,Working Day,Light Rain/Snow,7.453799999999999,95,Misty/Cloudy,7.8500239999999994,1263,Evening,Tuesday Evening,Cold,Peak
2011-01-11,2011,Jan,19:00,No Holiday,Tuesday,Working Day,Light Rain/Snow,9.3193,51,Misty/Cloudy,7.8500239999999994,1263,Evening,Tuesday Evening,Cold,Peak
2011-01-11,2011,Jan,20:00,No Holiday,Tuesday,Working Day,Light Rain/Snow,6.2115,32,Misty/Cloudy,7.8500239999999994,1263,Evening,Tuesday Evening,Cold,Off-Peak
2011-01-11,2011,Jan,21:00,No Holiday,Tuesday,Working Day,Light Rain/Snow,8.077,20,Misty/Cloudy,7.8500239999999994,1263,Night,Tuesday Night,Cold,Off-Peak
2011-01-11,2011,Jan,22:00,No Holiday,Tuesday,Working Day,Light Rain/Snow,7.453799999999999,29,Misty/Cloudy,7.8500239999999994,1263,Night,Tuesday Night,Cold,Off-Peak
2011-01-11,2011,Jan,23:00,No Holiday,Tuesday,Working Day,Light Rain/Snow,8.077,19,Misty/Cloudy,7.8500239999999994,1263,Night,Tuesday Night,Cold,Off-Peak
2011-01-12,2011,Jan,00:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,8.077,7,Clear/Partly Cloudy,6.5793930000000005,1162,Night,Wednesday Night,Cold,Off-Peak
2011-01-12,2011,Jan,01:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,7.453799999999999,6,Clear/Partly Cloudy,6.5793930000000005,1162,Night,Wednesday Night,Cold,Off-Peak
2011-01-12,2011,Jan,02:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.2115,1,Clear/Partly Cloudy,6.5793930000000005,1162,Night,Wednesday Night,Cold,Off-Peak
2011-01-12,2011,Jan,05:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.2115,5,Clear/Partly Cloudy,6.5793930000000005,1162,Morning,Wednesday Morning,Cold,Off-Peak
2011-01-12,2011,Jan,06:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.2115,16,Clear/Partly Cloudy,6.5793930000000005,1162,Morning,Wednesday Morning,Cold,Off-Peak
2011-01-12,2011,Jan,07:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.2115,54,Clear/Partly Cloudy,6.5793930000000005,1162,Morning,Wednesday Morning,Cold,Peak
2011-01-12,2011,Jan,08:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.8347,128,Clear/Partly Cloudy,6.5793930000000005,1162,Morning,Wednesday Morning,Cold,Peak
2011-01-12,2011,Jan,09:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,5.5924,81,Clear/Partly Cloudy,6.5793930000000005,1162,Morning,Wednesday Morning,Cold,Peak
2011-01-12,2011,Jan,10:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,7.453799999999999,39,Clear/Partly Cloudy,6.5793930000000005,1162,Morning,Wednesday Morning,Cold,Off-Peak
2011-01-12,2011,Jan,11:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,7.453799999999999,35,Clear/Partly Cloudy,6.5793930000000005,1162,Morning,Wednesday Morning,Cold,Off-Peak
2011-01-12,2011,Jan,12:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.2115,55,Clear/Partly Cloudy,6.5793930000000005,1162,Afternoon,Wednesday Afternoon,Cold,Off-Peak
2011-01-12,2011,Jan,13:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,8.077,49,Clear/Partly Cloudy,6.5793930000000005,1162,Afternoon,Wednesday Afternoon,Cold,Off-Peak
2011-01-12,2011,Jan,14:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,7.453799999999999,44,Clear/Partly Cloudy,6.5793930000000005,1162,Afternoon,Wednesday Afternoon,Cold,Off-Peak
2011-01-12,2011,Jan,15:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.8347,49,Clear/Partly Cloudy,6.5793930000000005,1162,Afternoon,Wednesday Afternoon,Cold,Off-Peak
2011-01-12,2011,Jan,16:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,8.077,68,Clear/Partly Cloudy,6.5793930000000005,1162,Afternoon,Wednesday Afternoon,Cold,Off-Peak
2011-01-12,2011,Jan,17:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,7.453799999999999,139,Clear/Partly Cloudy,6.5793930000000005,1162,Evening,Wednesday Evening,Cold,Peak
2011-01-12,2011,Jan,18:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.2115,137,Clear/Partly Cloudy,6.5793930000000005,1162,Evening,Wednesday Evening,Cold,Peak
2011-01-12,2011,Jan,19:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,6.2115,83,Clear/Partly Cloudy,6.5793930000000005,1162,Evening,Wednesday Evening,Cold,Peak
2011-01-12,2011,Jan,20:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,5.5924,56,Clear/Partly Cloudy,6.5793930000000005,1162,Evening,Wednesday Evening,Cold,Off-Peak
2011-01-12,2011,Jan,21:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,5.5924,57,Clear/Partly Cloudy,6.5793930000000005,1162,Night,Wednesday Night,Cold,Off-Peak
2011-01-12,2011,Jan,22:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,4.9692,33,Clear/Partly Cloudy,6.5793930000000005,1162,Night,Wednesday Night,Cold,Off-Peak
2011-01-12,2011,Jan,23:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,4.3501,20,Clear/Partly Cloudy,6.5793930000000005,1162,Night,Wednesday Night,Cold,Off-Peak
